real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
132,4.52909,7.25571,16.0276,22.6087,20.3063,17.8895,7.44005,11.8657,31.1623,15.3288,38.6057,55.6586,60.6024,60.5811,75.0777,35.1864,99.1112,39.0117,24.5252,27.0979,61.0913,193.439,58.2056,92.1128,86.7541,117.611,150.146,191.139,163.299,264.062,167.464,196.002,111.366,159.567,302.132,43.0872,45.7581,151.107,126.976,17.3582,122.828,21.8015,21.6142,74.9781,7.11901,14.1475,22.6518,87.5109,73.5085,95.7353,30.62,98.9984,37.0113,47.053,29.9029,61.9119,46.5912,33.2865,34.7345,4.351,56.1017,54.6133,10.1422,17.3842,54.9718,44.4534,43.9037,43.4917,32.6208,37.5509,25.3656,30.4134,26.0554,38.3112,14.165,17.0858,0.106381,0.0131485
133,4.91037,7.12226,15.8107,22.1531,21.3123,21.5249,7.88096,11.3856,27.6354,15.4817,38.317,52.4452,60.8846,57.277,68.7347,36.8228,98.2885,38.2815,28.6548,26.7223,63.3374,199.946,62.5266,95.7139,93.666,123.661,146.145,168.815,184.331,263.779,177.859,190.193,114.316,183.988,315.19,44.8573,45.9004,159.012,136.762,17.5516,112.142,22.6934,21.8835,71.8096,7.10399,14.9633,20.8791,87.3854,82.661,95.9076,29.5432,91.7641,35.3477,45.1977,27.5129,53.3588,43.1062,33.1999,33.1267,4.62568,61.0798,52.3537,9.53173,19.152,52.4252,46.6284,45.7383,47.3623,36.2416,39.7828,26.1012,31.0509,23.4145,36.0101,14.7367,18.5645,0,0.128947
134,4.89737,7.33903,15.12,22.8969,19.4296,21.2559,7.35479,12.9469,29.4226,15.396,37.0524,55.2631,56.4753,56.7298,74.4452,37.708,92.6405,39.5787,25.7893,27.4374,63.2121,200.154,55.0457,86.1257,80.8308,117.27,155.564,170.829,175.607,267.568,180.149,206.502,123.956,168.864,303.835,42.2313,48.5238,172.29,130.898,17.6778,115.289,21.9346,24.1897,76.2666,7.88011,13.9548,24.8073,87.9564,80.1292,104.776,29.4413,92.7392,36.7775,41.0892,27.0563,59.4334,47.1842,37.1297,37.4486,4.89874,61.2863,50.1561,10.0336,16.9705,50.8595,44.5993,48.6032,46.5626,37.3608,38.1802,24.0484,30.7664,23.318,38.7417,15.551,19.1485,0,0.0670542
135,4.3659,7.69468,14.7207,21.5207,19.3326,18.2309,7.55882,11.1165,31.809,15.8217,37.3246,52.153,59.326,58.7386,73.7841,39.5273,100.551,42.4062,27.1678,25.1663,56.8052,197.163,57.7596,95.4392,90.961,122.254,132.651,174.493,186.18,273.749,171.757,184.437,119.025,183.879,317.31,47.2929,42.8618,154.655,124.66,15.4736,103.31,23.1021,22.3197,79.398,7.72539,13.5617,20.0975,90.5659,85.5552,97.0449,32.5588,93.8067,37.5063,45.7101,30.5808,63.2876,46.7223,34.8257,37.1798,4.52909,62.602,56.2327,10.9745,18.3963,51.2683,46.5264,40.244,42.4393,39.8943,37.6285,27.5789,28.7862,21.7769,39.9123,13.8077,18.7163,0.0364243,0
136,4.27726,8.06216,15.1612,22.0342,20.1978,19.5466,7.46264,10.7831,28.8129,14.1645,36.3727,53.231,61.9149,61.5115,78.6082,35.2169,100.965,37.908,27.003,25.6943,56.6557,196.706,56.4266,94.9304,85.7796,124.611,145.563,180.518,169.802,267.081,185.424,224.979,111.743,176.725,258.536,46.7216,44.843,143.613,122.329,16.4019,117.191,21.7308,22.7586,80.8626,7.69255,15.0026,22.2163,88.7821,77.8439,85.7501,27.5282,93.5905,36.2454,43.576,28.6761,56.014,46.7933,32.6488,35.5387,4.69133,60.024,54.5203,10.9057,18.261,47.6907,48.0275,40.1958,46.9717,38.9687,38.0327,24.4747,29.2578,21.8025,38.9594,15.9807,17.3412,0.124525,0
137,4.53518,7.37907,15.1713,23.9811,18.0864,18.5118,8.32402,12.2016,29.2029,14.67,40.027,53.857,57.7733,61.1362,75.6633,37.5587,105.471,38.639,29.1901,27.0054,56.3366,194.778,59.2696,93.5614,97.5231,121.95,144.314,183.379,187.753,270.9,185.85,191.871,107.925,171.204,295.238,45.548,43.6084,154.679,130.3,14.9053,109.337,20.8353,22.1424,75.3277,7.58171,15.1694,21.9211,85.5919,81.4625,101.866,29.9865,96.614,37.8153,42.7835,27.6636,60.3077,45.2424,31.2584,33.2537,4.43545,62.1298,53.1776,9.43174,18.4512,50.2686,43.9476,46.6757,40.7647,39.159,35.437,24.5423,28.4086,22.1918,34.3818,13.0436,18.4638,0,0
138,4.20427,6.94018,14.7463,24.264,19.2298,18.8984,7.81061,12.1516,29.5452,14.655,39.4674,54.3272,61.9016,59.6802,73.7503,36.0384,94.9,38.8903,27.1575,29.254,62.8714,191.544,63.0734,88.382,90.1564,112.675,143.059,178.613,189.958,270.847,175.21,199.129,125.943,185.939,330.53,47.1722,47.7148,165.794,129.886,17.045,116.22,23.7767,22.2717,79.3485,7.47961,14.1808,22.4141,94.5191,87.9019,105.417,27.6883,97.7045,32.7316,49.2132,32.5481,62.7529,46.5101,35.586,33.1956,4.4093,59.1659,54.8106,10.595,18.2024,48.5887,42.0315,48.0846,46.8705,33.6473,40.0568,24.9224,30.5044,21.7879,37.2907,15.4166,18.5724,0.0902628,0.141345
139,4.42942,6.74665,15.5633,22.7424,19.9048,20.0051,7.2045,12.6341,31.5912,15.3618,36.0816,52.6201,58.2178,63.0177,83.3284,35.7482,99.7566,39.3991,27.0543,25.5887,65.1173,201.08,60.3473,90.3448,85.5468,122.047,150.664,166.746,182.641,288.398,175.98,206.455,110.468,182.942,324.125,44.3465,44.1498,151.311,128.634,15.8536,113.86,20.5523,23.0463,79.0727,7.10019,13.6926,20.6056,99.6357,78.9214,93.4455,30.1728,99.0087,37.2937,49.0123,30.3685,60.3588,47.079,33.7717,35.1512,4.59176,57.8998,49.6247,10.2708,17.8956,57.3819,46.3564,44.99,42.7454,38.0448,37.7646,24.6503,29.7744,22.3474,40.3307,15.1885,18.0286,0.00718575,0.050499
140,4.78632,7.1953,15.1851,22.5499,18.187,19.2586,7.2952,10.8581,30.1128,14.8107,37.0497,54.2415,61.3033,60.3901,73.9582,31.553,106.816,38.3553,30.4882,26.0489,55.0603,194.843,60.7032,87.7672,90.7557,120.672,148.981,169.556,184.096,273.633,184.746,185.888,116.49,176.188,324.424,43.5827,45.5943,156.185,125.938,15.6116,111.515,21.8497,23.9317,75.7431,7.85306,15.1681,24.6075,89.5156,76.7396,95.5311,30.7385,101.785,41.0009,43.9393,28.9978,62.6705,46.3268,35.5426,35.0085,4.53085,53.3979,55.7355,10.4581,18.0368,52.7071,45.0116,47.0595,46.5994,38.2087,37.1559,25.9671,27.4486,25.1054,39.4506,14.1625,17.5751,0,0
141,5.04318,7.4977,14.9705,21.9407,18.8624,19.1059,7.37483,11.2648,30.7079,14.2161,36.943,51.7889,62.9628,57.7362,75.8009,36.967,95.0751,38.1605,27.3164,28.5513,65.4085,174.593,55.6472,89.466,95.2623,114.069,132.57,181.406,189.281,295.186,175.99,197.017,115.93,183.11,318,43.1203,44.0993,153.12,120.975,17.2291,108.631,20.7549,21.1312,78.743,7.87726,15.7686,21.3151,86.8582,81.3448,92.1205,30.832,103.674,40.4179,44.3045,30.3686,64.9042,41.6499,31.7103,34.9343,4.51001,60.464,52.2417,11.0277,19.1786,53.4357,48.5384,45.121,43.9216,38.0703,35.9252,25.763,29.8043,23.1282,38.0233,13.472,18.8565,0,0.0234895
142,4.37022,7.5848,14.3545,21.8313,19.7884,19.2503,7.62603,11.4879,28.7151,15.7338,42.1662,49.3088,60.3735,64.6043,71.1276,37.4026,91.5722,36.6133,26.0827,24.3403,64.8467,193.396,61.9096,91.1636,76.9077,113.459,144.361,172.79,181.405,256.451,174.492,187.199,124.217,178.002,282.426,46.1756,47.3541,152.182,112.185,16.1908,109.96,22.3957,23.2371,71.9373,7.52803,15.4107,21.5466,90.2878,83.6472,102.972,27.0755,96.3284,38.1831,42.7103,30.4189,56.1568,48.2408,33.0432,34.5551,4.89681,57.5998,55.161,10.6558,16.8955,53.6295,42.5311,47.2515,48.0999,35.059,37.3594,24.4947,30.0069,23.8414,37.0135,15.9001,17.2237,0.114072,0.0941016
143,4.08759,7.41662,15.9801,22.8314,19.1287,19.1247,6.81178,11.9529,30.3891,16.6451,35.4624,49.8702,65.1779,57.9106,78.0247,37.0714,94.9947,39.2534,27.0604,28.0843,58.6752,208.216,58.6985,87.5727,92.8128,132.946,155.393,175.883,177.302,265.222,172.974,187.166,117.382,178.431,304.133,48.1974,45.8571,148.031,135.553,17.0942,120.66,21.0678,21.1034,77.413,7.41346,14.662,22.2508,92.229,80.8525,108.717,26.6981,94.9449,38.2325,47.2481,27.466,56.1615,46.2143,32.6164,35.8469,4.22874,60.6742,52.0605,9.89957,16.7007,52.0201,43.1934,43.476,44.8602,39.8296,35.8731,26.4874,29.0748,22.2204,39.2439,14.5234,18.9987,0.0834945,0.00936559
144,4.48925,7.44895,14.5924,21.5492,20.2392,17.3162,7.84747,12.4893,32.3481,13.8885,40.7438,54.2778,65.5811,62.852,75.1893,37.6266,96.6673,40.18,26.8488,28.0911,63.187,203.295,57.8484,85.2257,94.5896,127.219,146.607,183.513,185.379,286.338,175.373,189.372,122.686,175.115,277.118,45.9537,47.7119,154.812,131.546,16.5172,111.439,22.4578,21.136,63.1376,7.56196,14.4315,22.6574,90.7896,87.8592,93.9986,30.5874,104.286,37.2387,44.1072,26.6637,58.2375,36.8413,34.7114,33.4245,4.23743,58.1034,52.3349,9.76049,19.1406,50.9221,43.8991,47.756,41.5794,37.4202,38.8911,24.3058,32.4239,19.7053,41.2148,15.1283,20.2112,0,0.076823
145,4.36482,7.38285,14.4403,21.9956,19.6959,20.6185,7.81417,12.0674,30.5758,14.132,36.5296,48.3098,63.2626,60.3852,72.2287,37.0299,100.042,35.6787,26.1664,26.3015,60.2389,192.07,59.1657,84.1125,86.3589,127.496,146.897,174.235,171.746,279.196,184.875,194.452,118.278,195.3,302.644,49.2096,43.0514,153.457,129.148,16.4368,115.273,20.048,22.6228,75.4817,6.62888,15.2149,20.8791,85.3413,76.1332,103.83,30.5762,100.854,37.1658,42.4213,31.3468,62.3489,43.1313,32.564,35.9546,4.67213,56.2851,51.9999,10.7955,18.1862,47.7501,50.3198,47.613,46.559,40.0658,38.8401,25.9208,27.9272,23.8633,41.5258,15.928,18.8407,0.0764022,0.168301
146,4.40066,7.07406,14.2516,23.3425,18.5613,18.7762,7.84687,11.5562,30.478,15.2349,36.7604,52.7855,63.3622,54.904,76.2119,41.3343,101.407,37.9551,26.172,25.8211,59.175,177.121,59.3055,88.9031,89.9566,112.882,136.299,177.208,183.115,264.528,165.155,176.334,116.177,174.781,304.926,42.5503,46.2155,152.969,135.294,17.0976,125.306,21.7846,20.1727,77.6322,7.40762,16.0681,24.6549,85.3558,83.7212,91.2232,31.4415,93.6046,36.7118,42.5812,29.8614,63.1567,44.2132,35.5135,33.9298,4.58076,60.1402,54.5259,9.98104,18.3949,53.1636,47.9818,46.7735,46.3229,40.2604,42.6762,24.0899,31.3017,21.0792,38.6401,14.7069,18.9496,0.00760877,0.0232762
147,4.80349,7.58337,14.4034,22.8618,20.6432,19.4086,7.62913,12.0234,31.0678,14.5961,35.9718,54.6827,62.9208,57.4218,74.3732,36.9503,100.169,36.3994,28.8499,27.2613,59.6592,208.544,58.918,91.9482,95.2366,117.097,148.253,180.186,173.096,285.211,180.21,197.615,118.346,184.488,295.508,43.7366,47.914,147.216,126.607,16.9583,108.35,21.7389,22.6081,77.8583,8.10207,14.6896,22.7415,97.1158,80.4647,94.8601,30.9676,104.806,37.7933,42.7744,28.9385,58.3682,44.3135,32.9073,35.0088,4.60094,59.4815,51.6148,10.8468,18.4761,52.267,46.5205,42.9355,43.2279,35.5115,34.5158,24.4271,30.2528,21.4469,39.6019,14.2288,18.678,0.147688,0.0243003
148,4.69361,6.84451,14.839,21.9908,21.162,19.9068,7.27615,11.678,31.406,16.0801,36.7539,53.7193,60.6471,61.7314,74.1874,37.529,97.1144,35.5934,27.6187,26.5869,55.7054,186.455,60.8055,90.8384,101.104,121.566,145.135,186.147,186.503,251.922,190.108,196.219,115.923,184.915,285.517,42.3914,46.3514,146.997,130.027,16.5376,115.618,22.3415,23.8639,69.7038,7.52366,15.4605,22.6404,83.8314,80.2632,92.1011,31.6551,95.8847,37.3381,42.0621,28.2241,58.6241,44.5821,34.7544,33.8052,4.31551,56.5323,56.3539,10.7808,19.4565,59.4996,43.6589,43.0269,47.0469,39.9719,36.9472,25.7942,29.6931,22.2311,37.9293,15.6648,17.1412,0.0685128,0.0400181
149,4.5708,6.67482,15.6714,23.0285,18.338,17.1887,7.58188,11.9721,31.79,15.3758,33.783,55.7576,56.8925,58.6723,71.3918,35.3461,90.1466,39.8109,28.9129,27.1085,57.3692,203.664,60.2337,92.2156,89.6164,112.939,151.415,175.04,181.139,235.28,185.895,204.661,128.449,183.452,332.134,45.0177,44.5004,147.528,128.32,15.0929,106.27,20.5753,20.6084,78.2742,7.48564,14.8745,22.511,90.1308,85.5884,93.5283,28.8772,96.5684,37.1431,41.4131,29.469,60.1596,40.4119,35.6688,33.8009,4.61935,60.3735,54.3514,10.473,17.9282,48.3277,42.4225,46.5916,49.2746,32.0719,38.0582,24.6645,30.0914,23.8017,39.3432,15.4573,17.7797,0,0.149377
150,4.21051,7.21653,15.3989,23.1377,20.1351,18.6224,7.88365,11.9493,32.5662,13.5879,34.1787,51.0865,60.1708,63.7336,79.5654,36.2194,95.5315,36.2829,26.8028,27.1406,57.6873,203.262,61.0218,87.2768,90.2856,124.348,163.368,164.587,162.866,267.994,179.393,186.488,105.289,179.775,322.141,46.99,46.1322,159.971,129.155,16.289,111.589,21.8108,23.8001,72.4157,8.08893,13.7696,23.6915,82.8009,80.6301,99.6791,28.2454,87.3884,35.9078,49.9327,29.6184,59.0623,46.2164,36.3567,36.7597,4.61642,60.2256,53.4781,9.70269,17.1985,50.9043,43.8806,41.6888,43.358,37.5376,37.8343,24.2156,30.655,21.0297,37.4891,15.885,18.7633,0,0.099907
151,4.28341,7.47353,16.4645,21.0234,17.9059,19.0549,6.80025,12.0409,30.2014,14.4507,38.4806,52.1913,61.2532,60.2299,71.8459,38.1392,99.6536,35.8769,26.9348,29.6674,60.3555,204.509,60.4587,94.2621,94.0209,119.998,157.701,178.736,178.323,284.703,173.485,203.223,109.012,168.037,303.537,45.6932,42.6464,143.135,134.285,17.6744,111.326,24.2031,22.9505,77.7214,7.95155,14.5086,23.3747,88.8809,85.4518,101.225,29.1087,104.909,33.3499,41.6745,28.5381,57.4594,42.6238,33.43,35.1837,4.27057,63.5188,51.2931,9.77919,18.3078,48.9873,47.0707,47.9648,42.0731,36.3399,37.7098,24.4417,29.0813,23.413,37.8497,14.0962,15.9331,0,0.0832103
152,5.02619,7.97172,13.2293,21.215,19.0805,18.1812,7.14231,11.5574,30.9989,14.8417,36.6418,49.873,61.182,58.4947,72.1104,34.8699,90.8228,39.4463,28.8823,28.9532,62.4412,186.754,64.9477,82.9216,90.8927,119.061,163.435,171.654,170.243,267.108,186.22,207.288,116.437,158.304,293.966,46.9803,49.0597,147.135,123.595,15.6064,112.021,22.5113,26.4151,77.1788,8.027,14.2173,22.1817,89.3018,83.7937,92.1111,28.3687,96.9744,33.9599,45.1267,29.5877,63.6465,44.3782,35.0061,35.2933,4.39028,63.4688,53.3727,9.72598,19.5375,54.9187,45.5332,44.995,44.5138,36.1208,37.8847,28.2095,27.7699,22.9135,37.0126,14.8021,16.8744,0.20677,0
153,4.29481,7.96365,13.6133,23.199,19.0363,19.1378,6.78187,11.2472,29.8024,14.6381,40.8262,44.9173,62.2053,62.098,74.2991,37.9345,98.5259,40.0121,27.5262,25.9935,64.4659,193.415,58.3267,93.1444,91.7492,109.656,151.118,191.788,175.789,285.767,169.505,188.845,119.794,176.962,312.387,45.4496,45.1077,155.02,127.096,17.448,113.204,23.1941,21.7909,74.1034,7.40817,13.8664,24.5265,95.3921,76.1742,94.8119,30.3054,85.9977,39.0297,44.3861,28.7073,57.2015,51.3896,34.2415,33.2532,4.91224,61.502,52.0743,11.1763,16.6344,50.667,45.4197,47.6468,44.3602,33.8958,38.438,26.9727,28.4537,20.8733,36.4309,16.2197,18.3846,0.0673476,0.120197
154,4.17952,7.21439,15.1905,20.9777,20.4506,20.4009,7.62772,11.8,29.2998,15.7041,34.5963,51.7067,57.2936,57.8438,78.0111,36.1626,96.7538,36.3878,28.9714,26.0668,61.872,173.817,57.0997,89.4592,88.3664,105.437,148.688,184.889,170.829,279.394,168.787,181.018,124.39,175.715,307.752,42.5731,43.914,145.384,120.244,15.0322,116.227,25.5265,22.9511,78.6913,7.05911,15.7164,21.7364,86.7576,77.3403,96.8256,31.5241,100.309,36.3996,45.3254,30.8831,57.7336,44.656,30.2535,34.5594,4.80712,64.5618,51.322,10.8867,16.4413,50.4819,46.9293,40.8037,46.9844,38.9912,34.6628,22.554,30.178,20.9852,39.2635,15.1281,18.7886,0,0
155,4.5944,7.38021,13.5786,21.1419,18.3254,20.5072,7.70025,12.3033,31.1144,14.783,39.7977,55.1073,61.0151,63.506,79.4889,35.1016,96.2368,37.7139,27.6794,28.9305,64.8358,206.315,60.9726,96.7212,87.8292,116.034,159.136,178.521,172.739,268.516,184.712,196.002,117.549,179.358,296.426,45.1098,47.4564,148.931,124.852,17.3686,103.771,22.3413,23.411,78.0957,7.91173,16.1882,21.5499,85.9711,85.1135,102.109,28.2957,102.469,37.6365,45.0304,32.4026,61.1159,45.6481,34.666,32.963,4.28776,61.3289,49.8015,10.3188,18.5488,52.499,41.299,47.963,45.4916,36.4253,39.1602,26.7215,30.7995,23.0027,39.0041,15.3104,16.8046,0,0.0424178
156,4.47505,7.26359,16.465,22.9734,19.8553,18.4377,7.71599,11.4984,30.6004,15.1274,39.3701,55.712,61.3587,55.9038,76.617,39.8075,93.3598,38.8428,26.1471,26.3386,57.1809,197.547,61.5688,99.4046,90.7759,129.001,147.466,175.676,173.75,265.86,180.343,178.431,125.944,179.993,280.201,42.458,44.2153,160.626,122.395,17.1066,113.672,22.4983,23.0044,75.6532,7.28647,14.4774,22.002,96.626,81.9963,106.619,28.8417,99.0906,37.5317,45.2781,32.6063,56.1394,45.3081,33.884,35.3674,4.28584,60.1767,54.4267,10.311,17.9689,49.9814,48.0538,46.6936,38.0538,37.9756,35.6412,24.7362,28.772,21.5243,36.679,14.0226,17.8503,0.0709679,0.0292537
157,4.32763,7.16543,14.9038,23.3453,18.9372,21.5059,7.43983,11.7441,29.9112,14.7427,38.8171,56.2335,59.5926,59.2426,73.5557,35.9037,99.9931,37.2232,24.8332,28.6603,64.2674,182.223,59.782,97.0526,81.612,115.322,162.616,177.008,164.348,275.145,185.385,203.206,118.586,186.658,300.548,43.8756,46.191,140.065,128.187,16.8394,117.399,22.5809,22.6846,72.7015,7.64942,15.9113,22.6688,87.5393,88.2969,106.45,30.3089,99.7414,37.3496,45.8553,31.4492,61.4843,50.7448,32.9829,34.7462,4.23553,56.2859,54.5213,10.2711,17.8878,51.632,38.8879,47.4442,40.6899,38.9244,37.7664,26.0718,29.0443,22.9427,37.309,13.4129,20.3213,0.000294855,0
158,4.4476,7.05053,14.9775,21.394,19.1523,19.6693,7.89519,11.7264,29.9441,15.8938,37.0315,52.0674,59.1683,57.1913,75.6303,37.3991,100.608,38.4198,25.75,28.2058,57.5082,205.377,59.191,99.5213,86.26,130.334,151.328,176.572,169.867,261.779,188.133,188.897,113.718,172.52,302.376,41.8945,45.6178,152.548,113.248,16.7485,105.588,22.1027,21.45,77.59,7.37061,15.155,20.7221,86.6019,81.7051,89.8473,31.8706,97.563,38.0689,45.3737,27.3552,59.1299,47.2527,34.8154,32.6322,4.52233,53.476,50.2313,10.7444,17.9472,50.3375,45.5297,43.2874,45.6981,34.5726,36.7045,25.4055,30.322,22.041,36.8298,14.7876,19.4322,0.0663361,0.0923511
159,4.50843,7.95285,15.3107,22.8614,20.2563,17.8876,7.44048,11.836,28.7113,14.9052,37.0852,48.1098,60.9349,59.9379,74.1483,37.8964,94.9962,37.6209,26.532,25.3422,64.415,183.197,59.699,95.1116,90.2597,110.823,149.707,187.651,193.358,269.451,174.853,189.8,120.636,197.197,300.005,46.0296,50.4286,145.91,120.584,18.3611,113.605,21.8381,22.2578,77.6797,7.87065,14.6035,21.6759,93.9122,81.3984,98.0558,27.8311,103.992,37.9817,51.0676,31.7654,59.226,45.0603,37.2357,36.5698,4.10083,54.2971,52.2637,10.5423,18.4284,53.2886,41.3737,45.6831,42.9773,38.1881,36.3735,27.3864,31.6488,23.2476,35.7424,14.4694,18.0309,0.00635063,0.0651585
160,4.37054,7.80505,15.0139,21.9684,18.8458,19.6114,7.83842,12.3361,28.3299,15.4523,37.4768,59.006,64.0811,58.6481,70.293,35.7307,101.089,38.2356,25.5988,28.4709,56.7489,192.61,62.4162,85.2686,94.6875,121.648,154.73,184.11,185.976,269.951,184.596,211.108,127.58,180.146,293.478,49.7568,45.0659,145.785,126.079,17.2454,114.171,20.8376,23.5495,72.5372,8.43819,14.5494,21.4521,95.2297,84.403,95.0354,29.3161,99.4146,35.863,49.9117,29.0377,56.8986,44.6733,32.1878,36.313,4.59055,65.3213,56.9245,10.8251,19.0064,57.2718,43.3183,43.3828,46.4132,38.0634,36.9748,24.1073,31.635,22.6203,37.4292,14.9786,17.3764,0,0
161,4.40968,6.99053,14.6806,22.9274,21.3554,18.3279,7.0912,14.0728,30.794,15.7647,37.1152,54.1499,58.3575,59.3017,76.798,36.832,100.158,35.618,28.2755,25.9299,59.4711,213.63,53.4207,94.2867,96.5408,120.287,139.596,180.346,182.823,266.084,198.29,193.108,108.026,178.331,280.16,47.7149,43.4524,149.367,127.629,16.1923,113.871,22.1901,21.2711,80.8017,7.45217,15.416,21.015,88.7976,80.0374,96.0394,29.3325,88.3044,38.3136,43.5792,30.6733,58.7577,44.517,33.423,33,4.27915,59.7902,57.2041,10.8784,19.9429,51.64,46.6131,40.8256,41.5098,35.1544,38.3939,25.2971,32.7217,22.5034,39.3812,15.1488,18.6368,0.0402185,0.0704738
162,4.32833,8.32316,15.0725,20.0476,19.1391,20.302,7.63671,12.8628,28.1993,13.8946,35.6653,54.2866,61.911,59.4011,73.316,35.8059,97.1468,36.4906,27.5283,28.6594,62.5248,199.319,56.7673,84.1261,91.0186,112.968,145.436,179.435,171.016,254.043,187.106,179.653,127.394,176.362,286.72,42.7386,43.7168,147.468,132.879,17.786,113.936,23.1827,21.2989,77.5931,7.18389,14.7833,23.0363,93.6206,77.9705,97.6282,30.969,89.3592,38.4218,44.1021,29.0498,60.3402,46.9673,34.918,33.2621,4.56844,61.5862,56.0227,10.2967,17.8588,54.2463,46.6547,46.537,46.3882,37.4331,37.0332,24.9066,31.5312,21.8288,41.4566,13.706,18.6798,0,0
163,4.74878,7.7611,15.044,23.0656,17.7252,19.2554,7.69485,12.0774,29.6368,16.405,34.3263,54.0789,62.5269,65.4462,73.4871,38.0169,93.455,36.1016,29.3552,29.4679,57.2687,208.108,59.1596,87.8174,96.4068,124.372,151.982,170.196,182.719,306.414,169.624,197.6,121.145,178.571,303.194,45.1733,46.1781,151.362,137.661,16.0874,120.274,23.4576,22.2702,75.6963,7.80972,14.1275,20.5763,90.9907,80.9071,100.605,29.8154,96.7684,34.8244,43.8319,28.538,65.7956,47.6238,33.9179,36.131,4.56638,53.5381,52.6087,11.2242,17.9962,51.4636,36.5052,43.6781,48.8457,41.8882,36.3238,24.0269,27.7648,21.4406,38.3545,16.5132,17.6211,0.0913044,0
164,4.52925,8.0488,15.2926,22.4075,19.018,18.9121,7.64116,11.5498,29.9198,15.0778,38.121,53.0623,65.4813,62.5086,73.7212,39.4803,91.4169,39.6792,24.2685,28.8746,60.5448,185.359,55.3926,94.3405,92.0421,111.61,142.431,160.297,187.404,285.642,191.881,180.403,123.133,179.085,306.603,45.2127,45.6937,154.808,127.006,16.7904,112.166,21.2963,23.5775,73.9633,7.4134,14.6609,21.9082,94.9676,86.7001,106.236,31.21,93.7877,34.4486,45.1677,28.3948,62.6219,44.2911,35.4457,33.8324,4.17467,59.1358,53.7723,9.98924,17.6194,53.6507,44.7314,46.081,43.1022,38.8028,40.2041,25.5648,28.9914,21.2195,37.908,14.8967,17.7271,0,0.0216894
