iteration,total_runs,obs_realization,par_realization,obgnme
1,2012,28,28,19868.3
1,2012,29,29,9890.08
1,2012,30,30,10216
1,2012,31,31,8092.18
1,2012,32,32,8790.61
1,2012,33,33,8270.66
1,2012,34,34,10702.3
1,2012,35,35,12625.3
1,2012,36,36,4026.16
1,2012,37,37,8986.67
1,2012,38,38,10348.1
1,2012,40,40,14450.7
1,2012,41,41,11319.8
1,2012,43,43,8358.84
1,2012,44,44,9414.8
1,2012,45,45,32977.6
1,2012,46,46,8294.5
1,2012,47,47,3842.82
1,2012,48,48,8379.54
1,2012,49,49,4512.39
1,2012,50,50,18071.6
1,2012,51,51,25528
1,2012,52,52,7900.01
1,2012,54,54,8241.06
1,2012,55,55,3306.96
1,2012,56,56,17742
1,2012,57,57,11747
1,2012,58,58,10322.9
1,2012,59,59,5276.11
1,2012,60,60,27594.9
1,2012,61,61,8937.73
1,2012,62,62,5598.2
1,2012,63,63,23094
1,2012,64,64,14314.8
1,2012,65,65,7886.76
1,2012,66,66,13858.6
1,2012,68,68,13128.7
1,2012,69,69,8644.79
1,2012,70,70,14458.8
1,2012,72,72,7480.89
1,2012,73,73,8406.43
1,2012,74,74,10654.1
1,2012,75,75,6515.17
1,2012,76,76,6620.75
1,2012,77,77,9750.35
1,2012,78,78,7085.41
1,2012,79,79,7445.54
1,2012,80,80,18972.1
1,2012,81,81,6250.19
1,2012,82,82,9515.61
1,2012,83,83,8013.85
1,2012,84,84,11988.8
1,2012,85,85,10304.3
1,2012,86,86,12508.9
1,2012,87,87,8333.84
1,2012,88,88,19177.7
1,2012,89,89,9296.42
1,2012,90,90,10916.1
1,2012,91,91,22787
1,2012,92,92,6576.98
1,2012,93,93,6406.43
1,2012,94,94,10490.6
1,2012,95,95,8387.58
1,2012,96,96,8801.6
1,2012,97,97,10512
1,2012,98,98,20169.8
1,2012,99,99,6208.36
1,2012,100,100,9895.41
1,2012,101,101,10557.5
1,2012,102,102,3574.5
1,2012,103,103,5792.43
1,2012,104,104,6797.83
1,2012,105,105,7903.35
1,2012,106,106,8173.99
1,2012,107,107,23522.7
1,2012,108,108,3388.24
1,2012,109,109,1748.71
1,2012,110,110,8413.85
1,2012,111,111,11119
1,2012,112,112,6539.17
1,2012,113,113,7851.49
1,2012,114,114,6205.79
1,2012,115,115,8971.87
1,2012,116,116,7994.37
1,2012,117,117,4203.22
1,2012,118,118,3087.53
1,2012,120,120,24080.2
1,2012,121,121,18890.4
1,2012,122,122,28275.3
1,2012,123,123,20789.1
1,2012,124,124,11139.4
1,2012,125,125,9031.87
1,2012,126,126,14571.6
1,2012,127,127,10269.9
1,2012,128,128,6901.95
1,2012,129,129,18414.2
1,2012,130,130,8863.01
1,2012,131,131,6868.66
1,2012,132,132,13514
1,2012,133,133,15762.7
1,2012,134,134,34044.6
1,2012,135,135,9629.08
1,2012,136,136,14898.2
1,2012,137,137,7124.14
1,2012,138,138,3091.04
1,2012,139,139,3606.23
1,2012,140,140,25153.6
1,2012,142,142,6922.38
1,2012,143,143,6523.62
1,2012,144,144,6097.06
1,2012,145,145,9369.38
1,2012,148,148,15056.4
1,2012,149,149,6489.15
1,2012,150,150,8570.05
1,2012,151,151,22735.5
1,2012,152,152,5880.42
1,2012,154,154,11614.6
1,2012,155,155,9251.08
1,2012,156,156,10846.6
1,2012,157,157,4478.23
1,2012,158,158,5711.76
1,2012,159,159,11852.1
1,2012,160,160,4293.84
1,2012,161,161,4313.26
1,2012,162,162,23485
1,2012,163,163,9555.04
1,2012,164,164,10726.7
1,2012,165,165,10480.6
1,2012,166,166,9349
1,2012,167,167,9341.64
1,2012,168,168,5372.18
1,2012,169,169,6271
1,2012,170,170,5665.83
1,2012,171,171,9798.37
1,2012,172,172,10981.3
1,2012,173,173,7892.67
1,2012,175,175,7937.57
1,2012,176,176,10333.6
1,2012,177,177,17805.8
1,2012,178,178,8461.75
1,2012,179,179,18898.7
1,2012,180,180,3613.87
1,2012,181,181,14144.1
1,2012,182,182,8301.31
1,2012,183,183,31744.9
1,2012,184,184,13981.2
1,2012,185,185,8378.73
1,2012,186,186,5393.92
1,2012,187,187,3332.04
1,2012,188,188,8648.38
1,2012,189,189,8612.69
1,2012,190,190,22911.5
1,2012,191,191,5940.2
1,2012,192,192,6033.81
1,2012,193,193,6331.41
1,2012,194,194,14691.1
1,2012,195,195,9404.49
1,2012,196,196,11444.7
1,2012,197,197,13384.3
1,2012,198,198,6754.95
1,2012,199,199,9312.25
1,2012,200,200,19048
1,2012,201,201,8425.08
1,2012,202,202,9240.73
1,2012,203,203,9676.24
1,2012,204,204,11779.7
1,2012,205,205,21988.6
1,2012,206,206,3483.52
1,2012,207,207,3658.64
1,2012,209,209,9155.1
1,2012,210,210,5356.41
1,2012,212,212,10747.5
1,2012,213,213,9398.34
1,2012,214,214,15295.2
1,2012,215,215,9778.56
1,2012,216,216,10522.5
1,2012,217,217,6905.79
1,2012,218,218,3881.33
1,2012,219,219,4106.2
1,2012,220,220,10347.6
1,2012,221,221,8701.64
1,2012,222,222,8450.19
1,2012,223,223,4865.41
1,2012,224,224,16650.9
1,2012,225,225,5492.59
1,2012,226,226,10488.9
1,2012,227,227,5108.6
1,2012,228,228,16664.4
1,2012,229,229,10514.2
1,2012,230,230,5018.41
1,2012,231,231,5994.41
1,2012,232,232,29440
1,2012,233,233,12800.3
1,2012,234,234,8146.35
1,2012,235,235,4237.61
1,2012,236,236,14306.1
1,2012,237,237,5772.52
1,2012,238,238,9482.16
1,2012,239,239,7302.29
1,2012,241,241,6509.66
1,2012,242,242,10511.5
1,2012,243,243,17019.3
1,2012,244,244,28193.2
1,2012,245,245,11547.8
1,2012,246,246,6821.83
1,2012,247,247,32270.1
1,2012,248,248,20403.6
1,2012,249,249,15320.7
1,2012,250,250,23522.5
1,2012,251,251,10206
1,2012,252,252,10710.2
1,2012,253,253,13074.1
1,2012,254,254,33934.3
1,2012,255,255,9031.94
1,2012,256,256,5340.47
1,2012,257,257,28377.9
1,2012,258,258,8887.17
1,2012,259,259,9148.76
1,2012,260,260,7574.85
1,2012,261,261,9833.6
1,2012,262,262,10531.2
1,2012,263,263,3856.37
1,2012,264,264,2362.25
1,2012,265,265,9996.1
1,2012,266,266,12427.3
1,2012,267,267,30608
1,2012,269,269,6173.53
1,2012,270,270,8599.32
1,2012,271,271,5136.24
1,2012,272,272,10078.8
1,2012,273,273,4278.59
1,2012,274,274,7911.79
1,2012,275,275,35829.9
1,2012,276,276,6828.93
1,2012,278,278,10529.9
1,2012,279,279,11799.8
1,2012,280,280,12663.7
1,2012,281,281,9850.47
1,2012,282,282,8900.91
1,2012,283,283,27381.2
1,2012,284,284,16659.7
1,2012,285,285,20690.2
1,2012,287,287,7640.43
1,2012,288,288,10143.8
1,2012,289,289,8460.98
1,2012,290,290,5883.17
1,2012,291,291,37665
1,2012,292,292,7113.29
1,2012,293,293,12974.4
1,2012,295,295,23518.2
1,2012,296,296,4349.94
1,2012,297,297,16735.3
1,2012,298,298,4130.2
1,2012,299,299,10426
1,2012,300,300,4764.26
1,2012,301,301,10068.9
1,2012,302,302,6740.77
1,2012,303,303,7574.54
1,2012,305,305,9649.12
1,2012,306,306,9690.03
1,2012,307,307,7184.48
1,2012,308,308,15960.8
1,2012,309,309,5567.54
1,2012,310,310,9260.45
1,2012,311,311,6060.05
1,2012,312,312,15188.8
1,2012,313,313,8488.45
1,2012,314,314,7754.92
1,2012,315,315,26564.6
1,2012,316,316,10677.9
1,2012,317,317,19576.2
1,2012,318,318,11410.8
1,2012,319,319,10584.4
1,2012,320,320,9260.87
1,2012,321,321,8865.59
1,2012,322,322,16099.2
1,2012,323,323,7865.85
1,2012,325,325,8193.74
1,2012,326,326,9992.37
1,2012,327,327,10124.1
1,2012,328,328,8093.01
1,2012,329,329,4979.72
1,2012,330,330,16441.3
1,2012,331,331,9851.44
1,2012,332,332,5712.68
1,2012,333,333,9439.82
1,2012,334,334,9766.73
1,2012,335,335,14591
1,2012,336,336,11613.1
1,2012,337,337,9567.01
1,2012,338,338,10159.3
1,2012,339,339,4592.27
1,2012,340,340,13593.1
1,2012,341,341,2384.9
1,2012,344,344,8218.32
1,2012,345,345,6748.98
1,2012,346,346,4684.24
1,2012,347,347,25721.1
1,2012,348,348,7847.42
1,2012,349,349,8912.8
1,2012,350,350,6026.86
1,2012,351,351,6186.22
1,2012,352,352,13421.7
1,2012,353,353,5979.44
1,2012,354,354,8304.24
1,2012,355,355,7023.84
1,2012,356,356,7676.08
1,2012,357,357,11925.1
1,2012,358,358,10076.5
1,2012,359,359,6538.04
1,2012,360,360,12520.7
1,2012,361,361,8499.52
1,2012,362,362,9152.91
1,2012,364,364,8527.51
1,2012,365,365,13440.3
1,2012,366,366,10620.6
1,2012,367,367,3635.75
1,2012,368,368,7339.98
1,2012,370,370,8412.76
1,2012,371,371,31966.1
1,2012,372,372,9675.71
1,2012,373,373,7513.45
1,2012,374,374,9519.74
1,2012,375,375,11253
1,2012,376,376,12545.2
1,2012,377,377,7451.9
1,2012,378,378,10908.1
1,2012,379,379,14285.2
1,2012,381,381,10270.1
1,2012,382,382,21829.5
1,2012,383,383,5234.52
1,2012,384,384,6126.09
1,2012,385,385,21305.5
1,2012,386,386,7942.51
1,2012,387,387,10732.8
1,2012,388,388,9555.25
1,2012,389,389,8004.58
1,2012,390,390,4722
1,2012,391,391,28585
1,2012,392,392,4848.62
1,2012,393,393,17529.2
1,2012,394,394,14301.5
1,2012,397,397,12049.3
1,2012,398,398,21522.2
1,2012,399,399,10850.5
1,2012,400,400,30730.3
1,2012,401,401,9742.47
1,2012,402,402,6483.08
1,2012,403,403,3473.83
1,2012,404,404,8434.4
1,2012,405,405,4321.93
1,2012,407,407,5734.67
1,2012,408,408,6262.02
1,2012,409,409,10481.6
1,2012,410,410,14334.9
1,2012,411,411,4157.91
1,2012,412,412,37571.9
1,2012,413,413,11934.6
1,2012,415,415,24560.8
1,2012,416,416,23160.6
1,2012,417,417,9170.86
1,2012,419,419,9590.29
1,2012,420,420,21135.5
1,2012,422,422,10252.8
1,2012,423,423,9607.67
1,2012,424,424,3422.6
1,2012,425,425,4648.81
1,2012,426,426,16447.7
1,2012,427,427,6941.47
1,2012,428,428,10645
1,2012,429,429,8851.91
1,2012,430,430,9040.52
1,2012,431,431,28452.6
1,2012,432,432,16117.2
1,2012,433,433,6786.44
1,2012,434,434,10976.2
1,2012,435,435,7662.6
1,2012,436,436,8234.68
1,2012,437,437,32290.8
1,2012,438,438,6198.64
1,2012,439,439,3487.92
1,2012,440,440,3648.98
1,2012,441,441,16755.8
1,2012,442,442,6991.34
1,2012,443,443,7420.81
1,2012,444,444,8120.88
1,2012,445,445,5582.51
1,2012,446,446,3055.58
1,2012,447,447,10056.5
1,2012,449,449,10413.5
1,2012,451,451,9955.79
1,2012,452,452,2624.63
1,2012,453,453,8734.23
1,2012,454,454,2726.98
1,2012,455,455,6883.06
1,2012,456,456,8501.31
1,2012,457,457,7307.51
1,2012,458,458,5211.89
1,2012,459,459,5252.52
1,2012,460,460,6688.63
1,2012,461,461,3567.48
1,2012,462,462,10649.3
1,2012,464,464,25435.1
1,2012,465,465,23127.1
1,2012,466,466,3106.57
1,2012,468,468,5019.42
1,2012,469,469,21480.1
1,2012,470,470,10566.3
1,2012,471,471,10549.1
1,2012,472,472,5097.42
1,2012,474,474,10706.5
1,2012,475,475,26491
1,2012,476,476,5554.61
1,2012,477,477,3401.81
1,2012,478,478,30640.3
1,2012,479,479,20794.6
1,2012,480,480,6260.54
1,2012,481,481,3736.93
1,2012,482,482,21704.4
1,2012,483,483,8288.33
1,2012,484,484,9896.5
1,2012,485,485,10334.9
1,2012,486,486,11153.3
1,2012,487,487,10107.9
1,2012,488,488,7311.03
1,2012,489,489,8953.66
1,2012,490,490,9811.92
1,2012,491,491,14121.4
1,2012,492,492,12905.8
1,2012,493,493,5039.17
1,2012,494,494,10266.8
1,2012,495,495,15524.2
1,2012,497,497,9781.58
1,2012,498,498,12998.4
1,2012,499,499,9168.82
1,2012,500,500,9435.67
1,2012,501,501,8693.85
1,2012,502,502,10273.6
1,2012,503,503,26352.1
1,2012,504,504,7029.26
1,2012,505,505,16623.4
1,2012,507,507,29892.7
1,2012,508,508,7269.11
1,2012,509,509,8412.88
1,2012,510,510,8982.42
1,2012,511,511,16580.7
1,2012,512,512,8389.48
1,2012,513,513,9325.56
1,2012,514,514,10674.4
1,2012,515,515,9953.76
1,2012,516,516,7037.53
1,2012,517,517,20167.8
1,2012,518,518,7457.63
1,2012,519,519,10456.8
1,2012,520,520,9783.78
1,2012,521,521,5328.83
1,2012,522,522,7488.28
1,2012,523,523,6921.07
1,2012,524,524,22612.9
1,2012,525,525,6863.27
1,2012,526,526,9339.66
1,2012,527,527,17296.3
1,2012,528,528,8791.43
1,2012,529,529,4967.69
1,2012,530,530,8909.36
1,2012,531,531,4996.1
1,2012,532,532,20042.7
1,2012,533,533,11459.8
1,2012,534,534,4085.19
1,2012,536,536,12277
1,2012,537,537,9494.69
1,2012,538,538,26072.4
1,2012,539,539,8515.16
1,2012,540,540,14568
1,2012,541,541,8354.04
1,2012,542,542,10311.2
1,2012,543,543,6312.97
1,2012,544,544,13690.5
1,2012,545,545,3860.11
1,2012,546,546,8194.88
1,2012,547,547,8147.17
1,2012,548,548,20512.7
1,2012,549,549,4929.64
1,2012,550,550,10312.9
1,2012,551,551,12711.7
1,2012,552,552,15938.7
1,2012,553,553,26322.1
1,2012,554,554,8005.28
1,2012,555,555,9402.87
1,2012,556,556,8660.09
1,2012,557,557,9608.52
1,2012,558,558,4373.62
1,2012,559,559,6841.41
1,2012,560,560,33550.2
1,2012,561,561,10040.5
1,2012,562,562,6764.3
1,2012,563,563,10169.3
1,2012,564,564,9701.06
1,2012,565,565,20376.6
1,2012,566,566,10032.7
1,2012,567,567,11001.2
1,2012,568,568,9180.99
1,2012,569,569,4737.43
1,2012,570,570,7328.63
1,2012,571,571,5903.72
1,2012,572,572,12070.4
1,2012,573,573,9056.33
1,2012,574,574,7845.83
1,2012,575,575,4582.92
1,2012,576,576,14623.4
1,2012,577,577,29145.8
1,2012,578,578,8577.67
1,2012,579,579,7569.27
1,2012,580,580,8784.62
1,2012,581,581,8955.48
1,2012,582,582,7152.79
1,2012,583,583,8832.73
1,2012,584,584,26845
1,2012,586,586,7813.59
1,2012,587,587,7716.44
1,2012,588,588,7725.5
1,2012,590,590,10345
1,2012,591,591,21144.3
1,2012,592,592,3355.76
1,2012,594,594,11774.3
1,2012,595,595,11536.8
1,2012,596,596,9929.97
1,2012,597,597,9424.83
1,2012,598,598,9618.03
1,2012,599,599,12238.5
1,2012,600,600,6306.03
1,2012,601,601,30503.7
1,2012,602,602,6222.62
1,2012,603,603,17692
1,2012,604,604,26449.3
1,2012,605,605,20776.9
1,2012,606,606,5586.65
1,2012,607,607,4615.17
1,2012,608,608,7960.34
1,2012,609,609,3832.93
1,2012,611,611,6504.89
1,2012,612,612,7011.18
1,2012,614,614,8168.02
1,2012,615,615,10034.4
1,2012,616,616,15728.4
1,2012,617,617,4368.61
1,2012,618,618,9935.64
1,2012,619,619,15431.5
1,2012,620,620,35109.5
1,2012,621,621,12919.5
1,2012,622,622,8637.83
1,2012,623,623,15217.9
1,2012,624,624,4301.12
1,2012,625,625,7403.39
1,2012,626,626,10832.9
1,2012,627,627,4087.72
1,2012,628,628,25562.4
1,2012,630,630,11821.8
1,2012,631,631,9812.74
1,2012,632,632,8041.88
1,2012,633,633,8756.9
1,2012,634,634,17234.8
1,2012,635,635,6847.65
1,2012,637,637,6504.74
1,2012,638,638,9530.17
1,2012,639,639,10035.5
1,2012,640,640,9124.47
1,2012,641,641,7517.32
1,2012,642,642,23442.3
1,2012,643,643,2371.1
1,2012,644,644,8833.66
1,2012,645,645,7098.48
1,2012,646,646,7651.9
1,2012,647,647,36932.9
1,2012,648,648,9920.51
1,2012,649,649,5328.7
1,2012,650,650,27000.4
1,2012,651,651,5798.68
1,2012,652,652,3115.09
1,2012,653,653,12448.8
1,2012,654,654,7981.62
1,2012,655,655,3196.63
1,2012,656,656,22011.2
1,2012,657,657,5651.81
1,2012,658,658,11475
1,2012,660,660,5850.35
1,2012,661,661,10211.3
1,2012,662,662,17107.8
1,2012,663,663,10155
1,2012,664,664,5039.9
1,2012,665,665,37303.4
1,2012,666,666,14019.9
1,2012,667,667,19607.7
1,2012,668,668,22851.3
1,2012,669,669,4258.14
1,2012,670,670,10321.6
1,2012,671,671,8625.7
1,2012,672,672,14812.9
1,2012,673,673,3566.18
1,2012,674,674,12127.6
1,2012,675,675,12201
1,2012,677,677,2992.24
1,2012,678,678,8676.21
1,2012,679,679,8324.91
1,2012,680,680,6010.58
1,2012,681,681,11117.5
1,2012,682,682,7957.31
1,2012,683,683,10230.2
1,2012,684,684,9375.15
1,2012,685,685,7168.86
1,2012,687,687,4035.54
1,2012,688,688,8848.6
1,2012,689,689,2490.9
1,2012,690,690,11155.9
1,2012,691,691,18589.9
1,2012,692,692,7932.87
1,2012,693,693,2376.34
1,2012,694,694,6631.35
1,2012,695,695,6773.76
1,2012,696,696,16159.6
1,2012,697,697,34924.6
1,2012,698,698,15721.1
1,2012,699,699,3640.1
1,2012,700,700,5148.64
1,2012,701,701,23919.9
1,2012,702,702,7474.61
1,2012,705,705,8125.73
1,2012,706,706,10470.2
1,2012,707,707,9881.84
1,2012,708,708,5587.51
1,2012,709,709,7210.79
1,2012,710,710,22428.1
1,2012,711,711,32987
1,2012,712,712,13805.6
1,2012,714,714,10177.1
1,2012,715,715,34196.2
1,2012,716,716,8562.81
1,2012,717,717,27073.5
1,2012,718,718,16508.3
1,2012,719,719,8954.76
1,2012,720,720,3759.71
1,2012,721,721,6693.55
1,2012,722,722,11572.8
1,2012,723,723,11471.7
1,2012,724,724,9409.27
1,2012,725,725,4510.01
1,2012,726,726,7309.8
1,2012,727,727,7792.54
1,2012,728,728,8440.48
1,2012,729,729,10326.6
1,2012,730,730,33806.6
1,2012,731,731,3660.99
1,2012,733,733,8920.37
1,2012,734,734,33597.4
1,2012,735,735,11900.7
1,2012,736,736,7744.4
1,2012,737,737,10721.3
1,2012,739,739,12688.2
1,2012,740,740,6999.83
1,2012,741,741,10135.4
1,2012,742,742,11316.2
1,2012,743,743,4071.69
1,2012,744,744,10940.6
1,2012,745,745,33437
1,2012,746,746,7529.19
1,2012,747,747,11155.2
1,2012,749,749,9369.69
1,2012,750,750,4074.99
1,2012,751,751,4732.36
1,2012,753,753,7994.2
1,2012,755,755,5959.61
1,2012,756,756,23493.9
1,2012,757,757,22026.7
1,2012,758,758,6648.68
1,2012,759,759,6432.21
1,2012,760,760,4357.89
1,2012,761,761,17341.7
1,2012,762,762,8835.18
1,2012,763,763,7767.05
1,2012,764,764,3715.61
1,2012,765,765,7704.06
1,2012,766,766,18539.5
1,2012,767,767,9820.77
1,2012,768,768,5225.03
1,2012,769,769,9367.66
1,2012,770,770,14852.7
1,2012,772,772,22056
1,2012,773,773,10016.1
1,2012,774,774,7894.59
1,2012,775,775,7571.65
1,2012,776,776,7337.38
1,2012,777,777,6586.97
1,2012,778,778,5697.3
1,2012,779,779,9665.32
1,2012,780,780,15120.3
1,2012,781,781,10622.1
1,2012,782,782,10104.6
1,2012,783,783,25277.7
1,2012,785,785,12042.7
1,2012,786,786,10537
1,2012,787,787,9472.77
1,2012,788,788,6400.59
1,2012,789,789,14108.3
1,2012,790,790,11394.9
1,2012,791,791,12518.6
1,2012,792,792,3223.68
1,2012,793,793,9553.95
1,2012,794,794,6449.11
1,2012,795,795,17145.7
1,2012,797,797,19580.1
1,2012,798,798,9936.31
1,2012,799,799,7143.38
1,2012,801,801,7625.2
1,2012,802,802,7361.12
1,2012,803,803,7599.47
1,2012,804,804,12128.1
1,2012,805,805,16321.1
1,2012,806,806,23679.4
1,2012,807,807,8821.17
1,2012,808,808,7465.29
1,2012,809,809,9478.28
1,2012,810,810,13526.8
1,2012,811,811,8881.25
1,2012,812,812,4500.9
1,2012,814,814,6713.05
1,2012,815,815,20352.5
1,2012,816,816,13948
1,2012,817,817,21609.4
1,2012,818,818,13791.3
1,2012,819,819,4463.53
1,2012,820,820,6564.81
1,2012,821,821,9311.03
1,2012,822,822,17097.1
1,2012,823,823,12483.3
1,2012,824,824,6059.05
1,2012,825,825,5698.05
1,2012,826,826,6068.85
1,2012,827,827,9505.26
1,2012,828,828,7511.84
1,2012,829,829,3966.12
1,2012,830,830,7579.31
1,2012,831,831,4267.39
1,2012,832,832,22622.7
1,2012,834,834,8317.85
1,2012,835,835,6762.84
1,2012,836,836,9800
1,2012,837,837,11848.9
1,2012,838,838,6638.86
1,2012,839,839,10520.2
1,2012,840,840,7485.13
1,2012,841,841,8713.76
1,2012,843,843,4994.27
1,2012,844,844,8321.1
1,2012,845,845,13667.9
1,2012,846,846,20592.8
1,2012,847,847,11947.2
1,2012,848,848,7785.24
1,2012,850,850,7823.9
1,2012,851,851,7219.83
1,2012,852,852,7497.89
1,2012,853,853,9870.33
1,2012,854,854,15510.4
1,2012,855,855,7636.73
1,2012,856,856,15681.6
1,2012,857,857,9373.68
1,2012,858,858,9048.34
1,2012,859,859,18574.6
1,2012,860,860,20852.2
1,2012,861,861,10430.3
1,2012,862,862,10460.7
1,2012,863,863,10631.8
1,2012,864,864,2921.5
1,2012,865,865,11999.8
1,2012,866,866,13431.4
1,2012,867,867,32678.7
1,2012,868,868,4603.81
1,2012,869,869,5912.24
1,2012,870,870,7460.16
1,2012,871,871,3391.11
1,2012,872,872,5550.93
1,2012,873,873,3173.44
1,2012,874,874,6945.87
1,2012,875,875,8158.75
1,2012,876,876,6943.86
1,2012,877,877,4471.63
1,2012,878,878,7615.34
1,2012,879,879,5053.74
1,2012,880,880,11604.1
1,2012,881,881,7302.91
1,2012,882,882,14216.5
1,2012,883,883,6203.86
1,2012,884,884,9679.42
1,2012,885,885,8485.79
1,2012,886,886,26316.6
1,2012,887,887,3937.56
1,2012,888,888,29570.4
1,2012,890,890,10450.8
1,2012,891,891,9924.8
1,2012,892,892,7462.13
1,2012,893,893,6880.86
1,2012,894,894,5189.03
1,2012,895,895,8907.42
1,2012,896,896,8117.28
1,2012,897,897,8394.84
1,2012,898,898,8173.89
1,2012,899,899,7611.88
1,2012,900,900,4709.89
1,2012,901,901,11449.1
1,2012,902,902,7688.8
1,2012,903,903,11327.6
1,2012,904,904,11391
1,2012,905,905,4733.95
1,2012,906,906,7419.95
1,2012,908,908,6151.99
1,2012,909,909,9487.51
1,2012,910,910,12875.3
1,2012,911,911,23271.1
1,2012,912,912,13413.4
1,2012,913,913,32450.3
1,2012,914,914,10098.3
1,2012,915,915,7579.05
1,2012,916,916,9123.88
1,2012,917,917,4958.54
1,2012,918,918,10779.3
1,2012,919,919,18695.8
1,2012,920,920,4249.74
1,2012,921,921,18352.8
1,2012,922,922,15182.6
1,2012,923,923,13860.3
1,2012,924,924,31091.3
1,2012,925,925,20189.5
1,2012,926,926,3264.61
1,2012,927,927,8930.25
1,2012,928,928,3539.09
1,2012,929,929,10660.6
1,2012,930,930,37039.8
1,2012,931,931,6730.57
1,2012,932,932,12730.5
1,2012,933,933,4656.78
1,2012,934,934,5371.42
1,2012,935,935,6842.59
1,2012,936,936,2915.66
1,2012,938,938,10382.4
1,2012,941,941,12681
1,2012,942,942,31471.2
1,2012,943,943,20627.5
1,2012,944,944,5014.31
1,2012,945,945,5470.15
1,2012,946,946,8579.78
1,2012,947,947,12383
1,2012,948,948,6721.06
1,2012,949,949,26996.7
1,2012,950,950,9906.91
1,2012,951,951,8069.06
1,2012,952,952,9499.3
1,2012,953,953,11522.3
1,2012,954,954,4101.45
1,2012,955,955,9648.06
1,2012,956,956,19861.2
1,2012,957,957,23635.2
1,2012,958,958,28413.3
1,2012,960,960,9830.14
1,2012,961,961,8360.77
1,2012,962,962,9401.15
1,2012,964,964,4997.66
1,2012,965,965,2357
1,2012,967,967,19909.9
1,2012,968,968,5826.24
1,2012,969,969,10423
1,2012,970,970,10168.7
1,2012,971,971,34384.8
1,2012,972,972,35883.2
1,2012,973,973,18721.5
1,2012,974,974,10580.4
1,2012,976,976,9993.87
1,2012,977,977,6928.63
1,2012,978,978,7570.92
1,2012,979,979,8522.36
1,2012,980,980,4134.45
1,2012,982,982,6228.73
1,2012,983,983,22903.5
1,2012,984,984,3950.19
1,2012,986,986,10773.1
1,2012,987,987,3196.87
1,2012,988,988,3991.67
1,2012,989,989,8285.82
1,2012,990,990,1736.23
1,2012,991,991,11312.8
1,2012,992,992,10282.5
1,2012,993,993,9596.86
1,2012,994,994,33406.6
1,2012,995,995,14089.9
1,2012,996,996,3811.21
1,2012,997,997,8570.49
1,2012,base,base,3900.46
2,2964,0,0,10583.5
2,2964,1,1,15402.5
2,2964,2,2,10344.5
2,2964,3,3,6321.17
2,2964,4,4,2145.49
2,2964,5,5,6287
2,2964,6,6,18960.7
2,2964,7,7,5508.73
2,2964,8,8,13181.4
2,2964,10,10,11210
2,2964,11,11,14595.9
2,2964,13,13,7426.69
2,2964,14,14,8554.29
2,2964,15,15,2391.43
2,2964,16,16,7921.69
2,2964,17,17,23194
2,2964,18,18,4106.98
2,2964,19,19,6265.29
2,2964,20,20,2974.9
2,2964,22,22,12954.9
2,2964,23,23,11728.3
2,2964,27,27,8102.15
2,2964,29,29,10885
2,2964,30,30,14162.2
2,2964,31,31,12085.2
2,2964,32,32,4065.32
2,2964,33,33,2722.01
2,2964,34,34,9947.26
2,2964,35,35,2943.54
2,2964,36,36,2895.05
2,2964,37,37,7075.88
2,2964,38,38,10148.4
2,2964,40,40,2800.65
2,2964,41,41,9539.62
2,2964,43,43,7761.6
2,2964,45,45,6682.61
2,2964,46,46,2319.86
2,2964,47,47,5311.13
2,2964,48,48,8955.6
2,2964,49,49,4129.84
2,2964,51,51,8763.24
2,2964,52,52,9283.45
2,2964,54,54,2008.51
2,2964,55,55,1793.32
2,2964,57,57,13438.4
2,2964,58,58,15359.8
2,2964,59,59,3486.78
2,2964,60,60,11130.5
2,2964,61,61,10489.7
2,2964,62,62,3424.43
2,2964,63,63,1702.67
2,2964,64,64,9654.47
2,2964,65,65,7184.15
2,2964,68,68,9172.34
2,2964,69,69,2482.38
2,2964,70,70,11711
2,2964,72,72,5684.36
2,2964,74,74,5913.86
2,2964,75,75,2834
2,2964,76,76,3842.65
2,2964,77,77,1778.28
2,2964,78,78,6258.8
2,2964,79,79,8300.02
2,2964,81,81,3903.71
2,2964,82,82,11563.4
2,2964,84,84,9974.19
2,2964,86,86,10675.2
2,2964,87,87,23601.2
2,2964,88,88,4528.13
2,2964,89,89,11315
2,2964,90,90,10448.2
2,2964,91,91,17374.9
2,2964,92,92,2315.96
2,2964,93,93,5972.75
2,2964,94,94,14811
2,2964,95,95,10407.3
2,2964,96,96,17745.6
2,2964,97,97,9172.32
2,2964,98,98,6787.52
2,2964,99,99,6792.39
2,2964,100,100,2495.34
2,2964,101,101,15497.9
2,2964,102,102,2238.56
2,2964,103,103,3558.08
2,2964,104,104,5728.9
2,2964,106,106,4853.82
2,2964,107,107,3211.66
2,2964,108,108,2699.2
2,2964,109,109,2392.52
2,2964,111,111,10448.6
2,2964,112,112,2343.46
2,2964,113,113,4002.26
2,2964,114,114,5999.16
2,2964,115,115,7569.51
2,2964,116,116,10527.5
2,2964,117,117,5772.25
2,2964,118,118,3499.14
2,2964,120,120,14025.2
2,2964,122,122,15609.1
2,2964,123,123,5568.92
2,2964,124,124,10587.2
2,2964,125,125,2711.9
2,2964,127,127,9522.63
2,2964,128,128,6049.31
2,2964,130,130,12433
2,2964,131,131,4586.12
2,2964,132,132,11027.2
2,2964,133,133,23900.3
2,2964,134,134,11030
2,2964,135,135,15427.5
