real_name,mass_east:228716.0000_north:1351748.00,mass_east:230961.0000_north:1604587.00,mass_east:282095.0000_north:1328043.00,mass_east:284901.0000_north:1632653.00,mass_east:671948.0000_north:1468335.00,mass_east:672867.0000_north:1486992.00,mass_east:673346.0000_north:1454749.00,mass_east:678652.0000_north:1507746.00,mass_east:680222.0000_north:1444151.00,mass_east:682167.0000_north:1406593.00,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690700.0000_north:1455649.00,mass_east:690721.4336_north:1467926.473,mass_east:690829.0000_north:1436753.00,mass_east:690862.0289_north:1470112.851,mass_east:691035.0000_north:1518113.00,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:696191.0000_north:1452089.00,mass_east:697158.0000_north:1424023.00,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702823.0000_north:1433739.00,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:707362.0000_north:1529879.00,mass_east:718127.0000_north:1533707.00,mass_east:721921.0000_north:1555453.00,mass_east:725423.0000_north:1408581.00,mass_east:750535.0000_north:1400531.00,mass_east:761845.0000_north:1557976.00,mass_east:819866.0000_north:1573265.00,mass_east:822988.0000_north:1379186.00,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
268,0,0.128893,0.0589329,0,0.209594,0.0284307,0.151049,0.00783295,0,0.0586501,4.27855,7.33049,15.7545,21.4307,18.623,19.3593,7.07604,12.6255,31.3619,0.151162,14.1809,0,33.2598,0.109972,53.0601,60.2083,59.2624,71.8285,35.8926,103.285,38.4594,27.5117,26.799,61.3208,202.189,59.6437,92.6825,87.2775,126.677,148.644,188.796,188.317,0.227055,0.0160717,272.717,189.402,207.166,122.894,192.194,300.782,45.3536,44.8212,151.211,136.363,16.3588,110.934,21.6396,22.3322,66.9557,7.83201,13.8514,21.4062,85.0858,89.9194,94.3642,31.0066,95.9463,38.676,47.2975,31.0626,63.1907,45.6714,33.6162,32.7041,4.71047,59.7191,50.4522,10.7635,0.167319,18.4041,51.0856,46.3044,42.8584,51.4512,36.2094,37.1292,27.9535,30.3732,22.2889,39.1698,15.1939,18.8333,0,0,0.0559385,0.163038,0,0.172583,0,0.0124979,0,0
269,0,0,0.067648,0,0.0318009,0.0904872,0,0.0260233,0,0.0419593,4.67129,7.3049,16.9726,18.6658,19.5143,17.6833,7.2504,11.8145,28.3355,0.186955,12.6972,0.00980116,35.2317,0,53.9703,63.8025,59.765,72.8846,37.9026,99.2222,40.8569,25.8731,24.7123,62.774,193.142,65.5839,91.0267,84.3185,117.071,156.67,180.842,177.554,0,0.0360744,273.539,165.131,209.018,131.502,154.374,304.931,46.9014,42.717,141.169,120.977,16.4631,112.202,24.7439,22.0391,65.8212,7.73308,16.3604,23.4958,93.1745,87.8847,92.6183,31.3905,100.673,37.3033,47.6338,32.7601,62.7199,44.312,33.3729,34.0324,4.6749,57.119,53.3428,11.5154,0.146094,18.7151,52.7225,46.9183,44.1036,45.5452,35.4028,36.067,25.0999,30.963,23.7282,38.3069,14.1482,19.4436,0,0.0968492,0,0.0769885,0.0467247,0,0,0,0.0869518,0.0330805
270,0,0,0.126739,0.0742913,0,0,0,0.0502951,0,0,4.69444,7.3323,17.0769,21.9051,18.4252,19.1372,7.78775,12.1301,32.4456,0.011274,15.3606,0.00985693,37.9862,0,52.208,61.8967,60.6231,66.8551,43.3833,105.343,39.144,26.5229,26.4597,58.0312,181.852,59.7466,98.8296,85.8252,122.736,136.371,178.906,172.208,0.131913,0.114024,263.43,180.289,194.588,125.899,199.319,293.515,44.736,45.4057,147.492,121.642,15.5188,108.841,21.5605,21.1088,76.407,7.86713,15.8797,23.9418,88.8125,88.2451,91.6137,31.2194,98.3021,41.2614,44.8045,29.298,61.6376,45.8958,36.8017,32.4815,4.86083,64.8469,52.0416,10.6303,0,18.2467,56.2996,42.2873,48.2373,43.7723,39.8307,35.168,26.4484,32.4808,21.9002,38.1796,14.8513,19.2686,0,0,0,0.172033,0,0,0,0,0.0273668,0
271,0.0575093,0.00612896,0,0,0.0897063,0,0.0154743,0.0718461,0,0.177526,4.67017,7.34615,13.73,21.4613,20.8993,19.9568,7.29975,11.8445,30.6915,0.0800084,15.5059,0,36.3257,0.0501525,52.8315,64.877,60.0396,69.5663,36.2597,97.8436,37.1703,27.6943,27.8848,61.9475,215.778,59.995,91.0645,85.0217,124.777,153.158,169.093,169.99,0,0.0194037,260.907,179.314,199.133,119.272,163.342,296.062,48.0423,44.9461,162.924,129.015,17.4309,106.604,23.3686,21.7717,76.0808,7.18352,16.544,22.6062,90.1953,83.4196,96.0841,28.4606,99.7944,36.868,42.4387,32.168,65.2062,44.7428,35.7023,32.4368,4.51163,64.1829,51.4754,10.1561,0.0609857,17.7827,50.1697,45.3601,46.4177,43.5955,38.7394,38.9458,26.0742,31.4214,21.6059,41.0371,15.3921,19.4313,0.0220715,0.0958549,0.0583869,0.0549493,0.0828738,0.348693,0,0,0,0.201396
272,0,0,0,0,0.0557884,0,0.024734,0.0173548,0.156002,0.0310603,4.51272,8.07191,14.7474,20.4505,20.1287,19.8424,6.56191,12.0708,29.4519,0,13.9125,0.0461026,37.0121,0.0513965,50.9669,64.8716,62.8764,81.8305,35.5579,84.9914,38.1519,25.0743,26.2958,59.9931,202.816,60.1166,82.661,90.9944,136.109,157.255,172.735,174.286,0,0,279.321,192.197,196.439,125.992,179.75,322.888,43.7429,42.1323,155.841,123.634,15.4015,117.816,22.7186,23.0174,73.4776,7.12604,15.6129,22.3953,86.5227,86.0157,101,30.6463,94.9767,36.6704,44.9759,30.366,54.8351,46.1358,33.9539,33.3816,4.18734,58.8005,49.8907,10.5992,0.0339862,16.2173,55.6849,45.6819,43.6853,45.0982,35.7457,37.0343,26.7612,29.5467,24.3256,39.0674,15.1077,18.1694,0.0425219,0,0,0.116121,0,0.0924728,0.084954,0,0,0
273,0,0,0.088057,0.210963,0,0,0.0689747,0,0,0,4.27817,7.65604,14.8462,22.1624,17.8912,19.5183,7.46204,11.8336,32.3847,0.13806,14.9515,0.236141,36.2216,0,52.1349,59.8331,60.5771,78.6596,39.9052,100.528,35.8097,28.1507,26.1331,62.7216,212.76,62.7107,90.8299,93.8063,123.26,152.043,175.906,175.189,0.13301,0,296.516,179.215,168.721,120.137,167.371,291.038,43.5036,44.8046,137.524,117.696,17.6677,116.625,21.2543,23.5051,77.1336,6.81026,14.0559,24.1534,91.9231,88.4953,98.2286,29.1909,95.6175,37.9188,40.0833,31.9746,59.414,45.5011,33.4354,37.1682,3.99827,57.0812,52.4631,9.61615,0,17.836,50.5693,43.5306,42.5081,45.9197,38.0617,39.4479,26.7174,32.6774,21.8617,37.8459,15.1399,18.4967,0,0,0,0.147039,0.0821257,0,0,0.0263985,0,0.19058
274,0,0,0,0,0.175337,0,0.047878,0.102308,0,0.0345836,4.14277,7.69694,15.934,23.568,20.8703,18.8751,7.26078,13.2429,31.9591,0,14.6529,0,36.0883,0.0867889,48.9887,63.6321,60.0178,78.2466,38.3585,86.695,36.622,29.6686,26.1663,62.0822,201.606,60.2593,88.1359,88.4829,118.762,152.435,183.191,179.488,0.0643261,0,280.501,188.009,180.361,114.245,179.965,303.179,41.2371,43.9166,151.462,126.818,15.9414,112.713,21.4585,22.307,70.3012,7.37459,13.8919,23.0847,97.838,84.026,90.8396,28.4353,101.717,38.9648,40.1035,29.3887,55.9547,42.3223,37.7655,34.3845,4.34941,58.7392,57.9089,10.2736,0,18.2499,53.1198,42.2488,46.7751,47.4263,35.0584,36.3709,25.6693,29.8658,22.3355,39.2819,14.7586,17.8962,0,0,0,0.000413296,0,0.141769,0.0302554,0,0.0979016,0
275,0,0,0,0.00913539,0.0579692,0,0,0,0.111214,0,4.90988,7.66154,15.0431,24.3191,21.2857,20.4704,8.11064,12.3527,29.4236,0,15.2281,0,37.918,0.0906262,54.4021,60.1534,60.1309,71.0377,36.0959,106.905,41.0687,27.2421,26.2546,58.4582,193.596,58.8756,92.5737,95.0675,115.015,146.696,180.782,187.984,0.00226125,0.059509,268.586,181.722,199.105,113.69,171.96,285.912,41.972,47.4612,138.246,124.84,16.3635,111.826,22.753,22.409,73.6076,7.68485,14.7142,25.9274,89.6105,92.0039,100.88,28.8481,106.273,38.3795,48.4143,26.9871,66.385,46.5278,34.1421,33.184,4.90604,61.4691,52.4048,10.5052,0.115559,19.3065,53.2224,45.4354,47.3328,45.974,37.1493,37.5021,23.3159,31.2454,25.1975,41.2216,15.0355,17.9213,0,0,0,0,0,0.118864,0,0.0140348,0.164383,0.0893052
276,0,0.108404,0.152975,0.0625154,0,0.0111968,0,0,0.0198192,0.0317214,4.20161,7.21228,16.0049,23.1816,19.2214,19.5191,7.53809,11.2529,30.945,0.1075,15.3189,0.0963919,37.0759,0.114226,55.4792,61.1248,63.2266,76.3859,33.5954,92.5304,38.3704,28.4062,28.3368,58.0612,211.816,62.1165,88.9619,85.6942,119.259,156.2,183.37,173.369,0,0.0689938,285.951,176.322,207.276,121.397,174.583,286.718,45.8617,45.4576,156.251,119.898,16.3751,108.66,23.1128,22.3318,73.6216,7.17537,14.1651,23.4736,88.2156,85.8738,85.4026,30.2365,92.4994,36.7969,48.3645,28.6944,64.6116,47.9788,35.5383,32.158,4.84126,61.3122,54.2696,11.9611,0.0792932,19.1374,46.5701,44.6861,45.8127,48.5557,40.2926,38.2366,25.7725,29.0321,23.0912,36.9975,13.7213,18.8667,0.0471607,0,0,0.0976235,0.00582492,0,0,0.0262954,0.0649938,0
277,0,0.200685,0.0565461,0.177326,0.0671261,0.104675,0.103707,0.0674503,0,0.117273,4.05406,7.74464,15.6447,24.5873,19.3779,19.5737,7.5058,11.0524,32.7064,0,14.0913,0,35.4793,0.00307944,59.857,58.2137,62.1528,76.4746,38.9897,105.966,38.6181,24.5262,24.9928,61.3372,203.02,61.2635,89.5803,100.287,117.025,150.288,171.775,183.004,0,0.0231173,264.493,177.276,183.479,122.399,178.04,298.614,42.4194,46.4865,153.496,124.152,16.7897,114.875,21.7794,24.8861,74.6021,7.85401,14.9066,24.4331,94.4977,86.7861,97.2715,29.3815,92.1781,33.8333,43.1818,27.7605,61.0135,43.8879,32.1347,35.3884,4.41694,59.6522,53.241,10.775,0,17.5556,47.498,41.624,49.1866,44.9387,36.6725,36.7241,26.0424,31.6391,21.6857,37.1763,14.7212,18.1493,0,0,0,0.00632071,0.0136794,0,0.0589174,0.0414549,0,0.101305
278,0.1121,0,0.00855158,0.0748201,0,0,0,0,0.0557779,0.098243,4.89046,7.59368,15.27,23.4404,20.9463,19.1291,7.41592,11.4444,30.3708,0.0651302,14.9021,0,38.6534,0.0207065,56.6312,67.2854,62.4498,78.4544,35.7834,100.325,40.3943,27.995,26.5962,62.7389,187.101,57.5332,85.2022,89.9775,111.786,138.214,184.509,182,0.0258733,0,281.82,175.958,196.634,119.333,196.644,296.944,44.2344,41.3852,142.836,129.931,19.1803,115.124,23.8674,23.2709,73.9868,7.53919,15.2839,21.2095,94.0826,86.6914,94.8022,31.2806,97.703,34.514,44.2867,30.9983,65.8774,49.3817,32.5895,33.9191,4.25004,62.0154,53.727,11.3313,0.0477498,17.2955,53.9602,47.0305,49.6315,41.6434,37.7239,38.7344,27.2719,31.315,23.872,37.8401,15.905,16.102,0.0524081,0,0,0.0404038,0.0780519,0.00919585,0,0.14961,0.0336969,0
279,0.0399549,0,0.043129,0,0,0.0332435,0,0,0,0.0387687,4.76559,7.47546,14.3836,22.5923,19.0812,20.4639,7.65045,12.8722,30.8073,0.0520777,15.1163,0.0578325,35.9148,0,46.7537,58.0501,64.3154,73.9834,40.6417,95.5448,37.0177,28.8437,25.6057,60.786,196.075,59.988,87.884,95.7295,118.142,156.895,175.118,168.71,0,0,263.884,178.142,182.839,123.38,186.885,327.073,44.8549,46.4515,152.567,123.318,16.6005,108.209,24.3856,24.4783,72.6645,7.12904,14.9278,21.3884,91.1747,77.7885,96.3323,30.9615,94.5292,37.4924,47.1052,29.7076,62.4698,49.5183,38.5239,34.3792,4.54317,55.7587,52.082,9.21198,0.00769621,18.6516,55.3436,46.0498,45.3545,45.3248,40.5312,38.641,25.4587,30.325,22.3434,38.179,14.3919,18.1048,0,0.125324,0,0,0.0426199,0.0790398,0.083564,0.0848972,0,0.0229643
280,0.0678807,0.068858,0,0,0.0245843,0.0643831,0,0.0322505,0.114085,0.0584938,4.58781,7.62999,15.8451,23.4472,19.0689,19.7852,7.63345,12.7675,28.1485,0,15.6588,0.192221,37.3684,0,52.28,62.4301,61.1179,67.747,36.6649,108.238,36.6349,26.4434,26.692,56.8098,200.383,63.995,93.5617,87.7885,117.907,143.358,191.849,185.72,0,0.0417274,260.3,173.426,187.077,120.73,165.946,313.835,42.3929,45.8299,144.526,142.017,15.3184,115.428,22.618,22.4415,77.0033,7.11184,14.2973,23.2969,85.6319,80.9631,102.757,31.5359,94.642,37.4258,46.9566,32.6301,60.1512,42.2341,36.0418,36.2381,4.38535,58.9085,49.0026,10.3491,0,18.6887,53.8235,46.9963,46.8954,50.3532,39.5126,37.8026,24.9267,29.9501,22.2081,36.3268,14.0245,18.588,0.0658253,0.225122,0,0,0,0.146376,0.0396663,0.061056,0.00843048,0
281,0.0117391,0,0,0,0.00998726,0,0,0,0,0.17165,4.06488,7.63113,14.4863,22.247,18.7336,18.4868,8.10408,12.0823,27.7989,0,16.8018,0,38.8645,0.0497265,57.8382,57.5737,63.5259,72.9778,36.8394,105.606,38.7118,28.3314,27.8873,57.3333,204.05,63.0004,97.895,82.0221,121.891,152.721,185.972,166.846,0.0411256,0,307.741,185.599,198.595,121.015,182.972,303.921,41.3182,40.1485,160.587,132.228,16.7712,111.557,22.3701,21.9319,74.6347,7.39455,15.7957,21.5512,90.2748,89.3295,98.1429,28.5468,91.2306,35.2557,43.8757,28.6884,60.4203,45.0347,34.1969,35.5179,4.70646,60.8723,51.448,11.8186,0.121016,17.3183,49.2525,50.3282,40.6696,46.0375,39.434,36.9042,27.268,29.8035,21.6732,38.3551,15.1703,17.6961,0,0,0.0841237,0.0278392,0.11217,0,0,0,0,0.115828
282,0,0.0356485,0.234007,0.00257844,0.132691,0,0,0.0388802,0.157184,0,4.65108,6.74584,16.3923,22.505,18.8167,18.7121,8.28595,11.8981,29.8353,0,14.8331,0,39.0983,0.216823,53.655,60.9806,57.9505,80.7775,39.1647,98.7599,35.0566,27.0472,26.9491,59.0913,196.541,58.9392,85.9441,92.8987,112.876,149.843,184.633,163.33,0,0.0914729,250.848,189.455,200.154,119.246,181.794,300.905,44.1672,44.4094,155.165,140.196,18.3273,114.613,21.145,22.5074,65.1028,7.46567,14.2303,22.4727,90.8618,77.3288,101.982,28.3643,101.467,38.3393,46.9215,31.3007,62.3844,42.1452,35.1478,31.5404,4.72337,55.7069,55.9241,10.9885,0,18.4327,51.9365,40.7326,45.927,44.6806,39.6577,37.1637,25.1438,30.1259,22.1287,37.7118,14.9974,18.8072,0.0462265,0,0,0.158523,0,0,0,0,0,0.0713772
283,0,0.136942,0.10439,0,0.000944622,0,0,0,0.00603666,0,4.43988,7.92975,15.4192,23.1844,20.4111,18.9137,7.74696,12.2658,28.8016,0.0892258,15.5537,0,37.4896,0,54.7492,62.2219,60.2771,78.9712,36.8125,108.339,36.7579,26.8263,25.8095,61.6766,197.013,59.2126,91.8217,98.0808,130.888,149.535,179.857,184.511,0.039038,0,255.43,174.177,195.873,125.958,179.061,306.644,48.9089,44.3968,152.99,131.347,18.0555,105.321,21.3004,21.9622,79.2359,8.10437,15.0324,22.9679,86.6894,78.4384,95.7174,30.0831,106.319,35.6531,48.6871,30.628,56.3766,46.6203,37.9272,36.1417,4.71448,58.8436,51.9026,11.0013,0.0266664,18.7285,52.9647,45.6198,45.3616,45.4886,35.6063,40.2411,24.0329,31.5991,22.5828,37.4074,14.6687,16.7758,0.135365,0,0,0.0304784,0.0361799,0.179884,0.126421,0.162281,0,0
284,0.0707823,0.0664429,0.100805,0,0.0254321,0.108034,0.0899759,0,0.0154796,0.0708629,4.83737,7.52605,15.9086,22.8272,18.4786,19.9606,7.15931,13.4871,31.94,0,15.8235,0,40.0786,0.126171,50.742,63.6492,60.5984,71.6165,39.2079,96.9884,37.586,27.2826,27.2063,60.9244,200.788,58.7181,86.1835,91.9998,123.782,143.089,184.839,176.728,0,0.0640021,283.388,167.131,177.409,134.277,193.306,292.087,48.2703,44.9851,153.45,131.688,16.0976,115.609,24.8294,22.6441,73.171,6.87746,15.3601,22.0748,89.1014,75.8393,95.175,27.4536,100.078,39.7711,46.09,27.5432,61.501,50.0187,33.2512,34.5075,4.32453,63.9732,55.5626,9.3006,0,18.0102,51.5584,45.2256,40.0332,42.8652,36.7431,35.0499,25.6035,30.1023,24.3972,35.8228,14.6786,18.6537,0.0191282,0,0.0249067,0.150527,0,0.133542,0,0,0,0
285,0.0662535,0,0,0,0.0433607,0,0.156422,0,0.130696,0,4.17764,7.74896,15.1934,20.7642,20.4878,19.3618,6.75079,11.4777,30.4029,0.0785581,15.6183,0,36.5193,0.0927465,52.3761,63.6597,58.8091,76.4982,37.4398,95.4811,36.0882,27.365,27.7539,54.7428,193.352,63.7467,83.903,86.266,115.046,157.371,178.505,171.609,0,0.112269,281.628,178.986,208.268,115.628,187.632,315.162,42.4196,46.6829,159.912,130.036,16.4024,115.025,24.5912,22.2429,79.2821,7.4467,15.9989,22.5466,87.1999,77.1351,98.8862,32.5045,95.2408,39.0832,46.0173,27.8412,61.6539,45.6277,34.854,34.8488,4.53704,57.8992,52.1202,10.3946,0.10596,16.724,50.3804,41.8692,44.8739,47.4171,38.3239,36.634,26.4978,30.3886,22.7671,36.695,13.8437,17.1173,0,0,0.0423762,0.0542506,0.0256199,0,0.125979,0.188286,0.0497156,0.031386
286,0,0.00735609,0,0.0686994,0,0,0.161636,0,0.0622275,0,4.26483,7.96206,15.0736,21.2007,18.9661,19.1961,7.84026,11.9131,29.4958,0.212411,14.4519,0.085606,41.0313,0.0723333,48.3486,64.4457,58.4139,74.1411,35.5377,96.8916,35.5302,28.6842,26.5419,64.9446,199.641,59.8471,86.612,91.9138,123.672,162.247,189.305,177.75,0.0563253,0,259.338,177.956,168.341,112.671,191.389,312.584,52.9923,44.1694,135.254,135.42,16.3347,113.209,24.3433,21.6941,76.6807,7.43682,14.8407,21.6718,92.5163,83.6885,96.3577,27.2532,93.9476,39.8709,45.1209,30.2724,61.9775,45.4973,34.6815,36.1799,4.64184,57.9251,52.1449,10.1293,0.0520304,19.0145,49.6536,49.1719,50.4902,42.0026,38.0927,39.1438,25.9497,30.7004,22.0914,42.068,15.4921,17.2849,0,0,0.137363,0.0736595,0.177207,0.0207444,0,0.103663,0.00956273,0.0338182
287,0,0,0.109493,0.0155421,0,0.0222019,0,0,0.10168,0,3.90983,7.80825,15.6452,22.7342,18.9859,19.9439,8.09644,12.3794,31.3136,0.182274,15.6617,0,37.0013,0,58.8663,57.594,57.6522,78.348,33.6915,100.738,40.8499,26.6534,29.7267,58.6879,198.386,59.4617,90.2169,92.6645,124.519,148.249,190.465,182.703,0.0645694,0,253.503,172.016,173.944,111.929,181.433,306.787,46.8205,48.356,141.305,127.191,14.0859,111.079,22.3014,20.722,78.8161,7.79344,15.2479,20.7572,93.6575,82.7672,99.3037,31.2662,96.2537,38.2432,43.9227,28.5875,59.945,50.0493,34.069,36.1022,4.56267,60.6317,55.0821,10.4278,0,18.5892,52.7613,47.2308,47.4044,48.4399,39.6799,36.5677,25.6139,27.0876,20.4812,35.9429,14.0271,19.3389,0,0,0,0,0.0470812,0,0,0,0,0.0487474
288,0.0802057,0,0.00524885,0,0,0.108743,0.077604,0.0891531,0.0498435,0.0867353,4.74271,7.55117,16.1548,23.2933,17.6202,19.5451,7.23347,12.4815,29.2323,0.027989,15.5067,0.0413721,37.5108,0.0107128,53.2943,59.5622,59.9251,67.415,36.6634,87.6969,37.1367,24.7875,27.2064,56.0947,191.42,56.1984,90.5421,89.2415,125.684,154.62,190.687,182.364,0.0255159,0.0254497,267.882,173.886,190.868,122.277,200.013,322.12,46.1989,46.7799,142.506,132.411,16.3019,107.682,21.7213,23.747,69.4594,7.70662,16.0604,21.2078,92.5344,87.7332,95.1032,29.7627,94.3766,35.0601,42.8347,28.9449,58.1573,43.3575,31.9423,33.4541,4.30261,61.1058,52.9609,10.6905,0.0351142,18.9719,51.9827,44.9068,47.4533,45.7275,38.0895,35.1708,24.8142,28.5301,21.7312,37.1538,15.1094,18.9847,0,0.118855,0,0.111915,0.187734,0.118095,0,0,0.0718249,0.142537
289,0.0567582,0.129938,0.144737,0.0933058,0.119499,0.0887428,0.111798,0,0.0276196,0.174655,4.24217,7.00115,14.5293,23.7099,19.1802,20.7916,7.41594,11.9146,28.9569,0.0506931,15.8243,0.0986806,38.313,0,53.1808,63.0548,60.0403,71.5792,39.5004,96.15,38.981,27.0257,27.0234,65.1932,176.311,59.6228,87.584,89.2879,120.739,152.491,185.911,171.981,0,0.0298502,280.093,172.681,198.61,124.578,186.321,303.546,45.7909,47.3478,143.022,122.571,15.5042,119.988,22.0849,22.6955,65.4606,6.86566,14.6734,23.1043,89.2794,77.3905,88.59,29.5156,95.3333,31.4269,45.4488,29.4812,62.1149,50.0335,37.7493,33.0687,4.16081,56.8879,50.9922,10.9262,0,16.9234,50.0156,46.6411,43.1357,43.7255,38.9311,36.8105,24.735,30.0547,19.5953,39.8388,15.6847,16.8184,0,0.000939069,0.0553299,0.192272,0,0,0,0,0.10689,0
290,0,0.0263879,0,0,0,0,0,0.0782025,0,0,4.32111,6.98192,14.1887,20.4654,17.6215,19.1317,8.21182,11.5771,28.2608,0,14.9585,0.0106295,39.6037,0,53.3296,59.0835,59.7235,71.8737,35.0464,87.6259,35.2712,24.3514,26.5323,56.0814,177.408,61.5333,87.3128,97.4199,111.992,160.242,176.251,182.505,0.11406,0,276.412,189.909,198.839,119.949,197.637,291.36,44.47,48.289,152.434,135.256,15.4436,115.874,24.708,22.5917,75.9898,8.30441,15.5428,21.4553,93.8928,83.9812,95.4335,30.0293,92.458,35.291,46.082,29.3774,59.6894,47.6506,36.1871,33.8538,4.31308,60.5628,53.9736,11.5048,0.195889,18.352,51.1113,43.9852,44.6594,41.799,36.5863,39.8333,25.7286,32.6824,23.0987,38.7952,14.722,18.1578,0,0.0512284,0.0414629,0.0580856,0,0.088837,0.0049613,0,0,0
291,0.0678183,0,0.155003,0,0.0939185,0,0.0721023,0,0.0137179,0,4.97321,7.87498,15.3061,23.1325,19.445,18.4386,7.04372,11.4431,28.166,0,15.163,0,37.8808,0.0431018,51.8972,62.4478,57.4078,72.9885,37.812,96.0138,33.9126,26.6509,27.4122,58.7038,197.471,60.3609,90.9496,88.4355,108.919,163.615,175.528,183.413,0,0.120628,250.172,170.85,191.787,120.62,170.836,302.47,46.4351,41.396,153.676,132.226,17.5066,112.044,24.3104,23.2651,79.7194,8.02014,14.7752,24.7837,86.7878,82.3771,91.2485,31.333,92.5064,37.4337,44.562,28.888,65.5531,46.2774,33.2685,34.5196,4.57754,59.7833,49.2007,10.2636,0.0916524,18.3066,54.0274,41.4641,46.4975,46.2903,38.8765,37.7877,27.9648,28.8609,20.2896,35.5766,16.1155,17.6593,0,0.0574788,0,0.00581711,0,0,0,0,0,0.285526
292,0.0690394,0.0572393,0,0,0.0983218,0,0.236038,0,0,0.00672967,4.59663,7.86944,16.049,21.9603,20.1047,20.8608,7.82673,11.7295,29.3153,0.0104574,14.9932,0.0188105,37.5081,0.223388,53.5285,61.8672,63.5451,68.5352,41.0458,105.227,38.7701,27.8905,24.558,62.5197,196.976,57.3931,86.961,94.1018,118.203,152.993,171.964,187.359,0,0,285.65,189.211,192.274,116.586,172.194,313.263,48.2548,43.91,149.278,130.156,16.068,113.246,22.942,24.277,76.0262,7.51147,13.8829,24.8484,86.458,83.4063,99.8379,31.6004,100.337,36.8954,47.8707,29.8785,61.845,46.1979,32.6206,34.6476,4.27936,60.8852,54.6822,10.5852,0.0765706,18.2287,50.1415,44.1871,45.7447,46.6502,37.837,35.8891,27.1716,30.2978,22.0435,39.5166,14.9987,17.5935,0,0.108016,0.170383,0.179886,0,0.0789245,0.141763,0.0859949,0,0
293,0,0,0,0,0.108019,0,0.112488,0.133113,0,0,4.39507,7.56732,14.3915,24.1057,18.2441,19.1544,7.06833,11.9163,30.3611,0,14.3986,0,37.4054,0.0438136,48.9496,57.0395,64.671,73.3594,37.2191,101.773,38.8757,27.1039,24.2869,56.21,184.247,60.5443,87.6155,94.9795,126.36,145.044,173.549,160.373,0,0,271.602,180.312,175.44,116.87,183.749,312.735,44.5478,43.571,155.817,115.186,16.3763,108.13,22.9911,22.9899,75.5551,7.29423,15.4035,22.4208,98.7698,81.2529,102.235,29.1755,91.6302,33.9184,45.5309,28.7058,54.2802,46.0891,34.1824,32.9197,4.63014,53.5492,50.596,10.7892,0.0750291,18.8875,57.6106,36.8794,42.7519,42.6805,39.4302,38.2956,24.9235,32.5398,23.0239,36.6449,15.909,18.0006,0,0.0953367,0.0438786,0.0336128,0,0.011814,0,0.0594774,0.154601,0.0729351
